customer_id,monthly_fee,tenure_months,support_tickets,logins_per_month,churn
1149,20,10,0,53,0
1150,50,3,1,42,0
1151,10,36,0,30,1
1152,20,38,2,35,0
1153,30,25,0,25,0
1154,10,22,1,17,0
1155,20,39,1,46,0
1156,30,47,1,19,0
1157,10,30,0,18,0
1158,10,21,1,18,0
1159,20,30,1,46,0
1160,100,28,3,35,0
1161,10,31,4,10,0
1162,10,26,2,23,0
1163,30,43,1,45,0
1164,50,22,2,22,0
1165,20,21,1,44,0
1166,20,1,5,9,1
1167,100,37,0,32,0
1168,100,13,0,26,0
1169,20,21,0,29,0
1170,100,46,6,59,0
1171,30,9,0,42,0
1172,20,17,1,19,0
1173,100,47,2,48,1
1174,20,21,0,29,0
1175,50,31,2,53,0
1176,10,39,0,57,0
1177,20,22,2,35,0
1178,10,12,1,12,1
1179,100,6,2,8,0
1180,10,16,1,25,0
1181,20,26,0,27,0
1182,50,5,2,47,1
1183,100,9,1,43,0
1184,20,46,2,55,0
1185,100,40,0,45,0
1186,30,14,1,6,0
1187,10,44,2,13,0
1188,30,42,2,11,0
1189,20,30,4,38,0
1190,50,26,0,6,0
1191,100,45,4,5,1
1192,10,29,3,7,0
1193,100,19,1,55,1
1194,20,47,1,55,0
1195,100,8,1,19,0
1196,10,23,5,43,1
1197,20,42,2,6,0
1198,100,35,2,25,0
1199,50,31,2,9,0
1200,20,35,2,20,1
1201,20,32,1,25,0
1202,50,5,2,50,0
1203,30,16,5,8,1
1204,10,17,0,50,0
1205,30,32,2,37,0
1206,100,38,1,38,0
1207,50,32,0,2,0
1208,30,20,0,57,0
1209,20,2,2,22,0
1210,100,20,1,56,0
1211,100,47,1,36,0
1212,30,18,2,51,1
1213,30,1,0,4,0
1214,50,29,0,48,0
1215,10,29,5,1,1
1216,30,19,1,48,0
1217,30,44,3,33,1
1218,20,40,2,24,0
1219,100,6,1,49,0
1220,10,44,0,5,0
1221,20,39,3,58,0
1222,50,46,2,48,1
1223,50,8,2,57,0
1224,30,24,1,35,0
1225,30,20,0,42,0
1226,50,14,1,50,0
1227,30,5,3,53,0
1228,10,41,0,50,0
1229,30,40,3,26,0
1230,100,34,1,49,0
1231,30,16,2,43,0
1232,20,45,1,41,1
1233,10,7,1,43,0
1234,20,16,4,26,0
1235,20,7,4,59,0
1236,100,27,2,41,1
1237,10,14,0,49,1
1238,10,14,0,52,0
1239,10,44,0,5,0
1240,10,33,0,44,0
1241,10,33,1,18,0
1242,100,44,0,59,0
1243,30,20,4,57,0
1244,20,47,0,25,1
1245,10,36,3,48,0
1246,30,7,0,41,0
1247,30,32,1,40,0
1248,20,3,4,38,0
1249,100,39,3,49,0
1250,50,29,2,46,0
1251,50,24,1,58,0
1252,30,22,2,21,0
1253,20,6,0,24,0
1254,50,24,2,28,1
1255,30,40,0,46,0
1256,100,23,1,4,0
1257,50,38,1,8,0
1258,30,10,1,54,0
1259,30,16,0,49,0
1260,10,11,2,33,0
1261,100,32,1,3,0
1262,10,45,1,49,0
1263,20,6,1,20,0
1264,10,24,2,35,0
1265,10,33,0,39,0
1266,50,12,0,43,0
1267,30,27,4,57,1
1268,100,38,1,47,0
1269,10,18,0,7,0
1270,100,45,5,27,0
1271,10,39,4,5,1
1272,20,13,2,49,0
1273,10,40,0,37,0
1274,50,30,1,1,0
1275,30,41,1,22,0
1276,20,13,0,56,1
1277,10,34,2,7,0
1278,100,36,2,49,0
1279,20,30,1,8,0
1280,20,25,0,44,0
1281,10,2,2,30,0
1282,20,36,0,57,1
1283,100,18,2,28,0
1284,20,5,0,26,0
1285,100,19,0,34,0
1286,10,42,1,49,1
1287,30,18,1,32,0
1288,20,32,0,22,0
1289,30,21,0,20,0
1290,100,10,1,14,0
1291,20,37,2,23,0
1292,50,22,4,3,1
1293,30,13,0,19,0
1294,20,17,2,14,1
1295,30,9,0,40,0
1296,20,24,2,39,0
1297,10,44,2,37,0
1298,30,14,1,35,0
1299,50,46,2,1,0
1300,50,8,0,59,0
1301,100,37,1,19,0
1302,20,19,3,15,1
1303,30,28,0,25,1
1304,100,46,1,1,0
1305,30,41,5,31,0
1306,20,30,2,37,1
1307,50,7,2,52,0
1308,10,26,2,43,0
1309,50,40,1,46,0
1310,100,46,5,22,1
1311,10,46,4,50,0
1312,100,11,1,20,0
1313,20,14,2,41,0
1314,10,21,0,47,0
1315,100,8,2,43,0
1316,20,3,1,5,0
1317,50,28,0,15,1
1318,20,29,4,56,1
1319,30,23,3,2,1
1320,20,18,2,12,0
1321,20,35,3,59,0
1322,30,13,1,57,0
1323,100,12,2,55,1
1324,100,47,2,7,0
1325,20,5,4,2,1
1326,30,39,4,8,1
1327,30,11,1,9,0
1328,50,11,1,58,0
1329,100,47,4,27,0
1330,10,42,2,28,0
1331,100,47,0,37,0
1332,100,31,1,15,0
1333,50,31,4,19,0
1334,10,13,2,30,0
1335,50,14,2,51,1
1336,10,45,2,13,0
1337,20,42,0,45,0
1338,10,25,4,6,1
1339,50,33,1,30,0
1340,100,33,0,1,0
1341,10,15,0,42,1
1342,10,16,0,59,0
1343,30,44,2,57,0
1344,100,38,1,38,0
1345,20,6,3,25,1
1346,50,44,2,35,0
1347,20,25,0,26,0
1348,100,15,2,13,1
1349,10,4,0,19,0
1350,10,4,1,10,0
1351,100,30,0,45,0
1352,10,34,3,7,0
1353,10,27,1,15,0
1354,10,31,4,23,0
1355,50,32,1,36,0
1356,50,44,0,43,0
1357,30,39,2,31,0
1358,20,9,3,8,0
1359,100,41,0,59,1
1360,100,8,2,30,0
1361,100,14,3,34,0
1362,30,33,0,33,0
1363,50,23,2,1,0
1364,30,21,1,16,1
1365,100,12,3,50,0
1366,20,2,1,11,0
1367,10,13,1,27,0
1368,50,4,0,22,0
1369,50,20,2,40,0
1370,30,14,0,19,0
1371,50,30,2,44,0
1372,100,29,1,6,0
1373,100,8,3,56,0
1374,30,12,0,57,0
1375,100,41,0,48,0
1376,20,38,1,40,0
1377,30,26,1,39,0
1378,20,2,1,20,0
1379,10,40,0,3,0
1380,20,14,1,55,0
1381,10,6,2,1,1
1382,10,42,1,23,0
1383,20,40,2,38,0
1384,30,31,1,3,0
1385,100,17,0,51,0
1386,100,25,0,34,1
1387,10,32,3,17,0
1388,10,12,0,48,0
1389,30,13,4,27,0
1390,50,19,0,53,0
1391,20,44,0,39,0
1392,10,25,4,23,0
1393,100,31,3,38,1
1394,30,37,3,11,0
1395,20,25,0,15,0
1396,30,16,1,26,0
1397,20,38,1,54,0
1398,20,43,2,11,0
1399,10,23,0,7,0
1400,30,14,2,47,0
1401,30,6,0,48,0
1402,100,25,2,8,0
1403,100,23,2,5,1
1404,10,43,1,17,0
1405,10,12,0,23,0
1406,50,13,0,2,0
1407,100,36,2,27,0
1408,20,39,0,21,0
1409,30,34,0,7,0
1410,10,6,1,55,0
1411,30,38,1,57,0
1412,30,40,1,53,0
1413,50,8,1,38,0
1414,100,8,3,26,0
1415,10,40,1,30,0
1416,30,33,0,12,0
1417,10,34,3,48,0
1418,20,44,1,11,0
1419,50,15,1,54,0
1420,20,36,2,17,0
1421,10,35,2,10,0
1422,10,46,2,55,0
1423,100,22,0,48,0
1424,30,23,0,16,0
1425,30,40,2,15,0
1426,20,45,0,58,0
1427,50,22,1,15,1
1428,30,5,1,55,1
1429,100,31,3,20,0
1430,20,13,1,4,0
1431,20,28,0,32,0
1432,100,20,3,59,0
1433,50,33,1,22,0
1434,100,16,0,35,0
1435,50,29,2,14,0
1436,100,23,1,30,0
1437,100,24,0,31,0
1438,10,34,1,10,0
1439,20,7,3,6,0
1440,100,38,1,27,0
1441,100,37,3,11,0
1442,30,4,0,36,0
1443,20,34,0,10,0
1444,30,42,2,16,0
1445,20,22,0,24,1
1446,30,5,2,21,0
1447,100,42,1,40,0
1448,100,23,1,41,0
1449,10,15,2,36,0
1450,30,31,1,49,1
1451,50,9,2,42,0
1452,10,43,0,55,0
1453,30,25,1,45,0
1454,30,25,1,23,0
1455,10,21,3,21,1
1456,100,9,0,32,0
1457,30,38,1,53,0
1458,100,22,2,17,0
1459,10,43,1,51,0
1460,100,23,0,17,0
1461,20,4,3,55,0
1462,50,29,1,21,0
1463,30,15,2,4,0
1464,50,1,3,23,0
1465,100,30,0,25,0
1466,30,29,0,32,0
1467,100,20,0,6,0
1468,20,33,4,14,0
1469,10,41,3,41,1
1470,30,44,2,38,0
1471,20,36,0,42,1
1472,20,22,2,57,1
1473,30,13,1,38,1
1474,100,7,2,41,0
1475,20,8,1,45,0
1476,50,28,2,16,1
1477,20,45,2,32,0
1478,100,43,1,16,0
1479,100,9,0,19,0
1480,50,25,3,37,0
1481,20,16,3,43,1
1482,100,10,3,21,0
1483,30,11,1,15,0
1484,10,31,3,26,0
1485,10,12,4,30,0
1486,10,31,0,40,0
1487,20,14,2,15,1
1488,50,44,1,43,1
1489,100,32,4,13,0
1490,30,17,2,27,0
1491,30,35,0,23,0
1492,20,1,3,34,0
1493,10,29,0,59,0
1494,20,4,1,34,0
1495,50,23,3,23,0
1496,50,28,0,58,0
1497,100,16,3,44,0
1498,100,12,2,58,0
1499,50,21,1,20,0
1500,50,45,2,54,0
1501,50,17,3,9,0
1502,20,40,0,58,0
1503,50,13,3,59,1
1504,30,32,4,20,0
1505,10,37,1,47,1
1506,50,15,0,39,0
1507,10,12,1,57,0
1508,20,15,2,14,0
1509,10,34,3,49,1
1510,20,6,2,26,0
1511,30,17,2,27,0
1512,20,20,2,34,1
1513,20,9,0,29,0
1514,100,5,0,32,0
1515,50,23,1,41,1
1516,50,33,0,45,0
1517,30,38,2,5,0
1518,30,14,2,4,0
1519,50,17,4,23,0
1520,100,19,3,21,0
1521,50,33,4,33,0
1522,100,1,0,41,0
1523,30,13,1,24,0
1524,10,46,3,16,0
1525,30,27,2,32,0
1526,30,6,0,19,0
1527,20,6,1,26,0
1528,20,33,1,3,0
1529,20,30,0,35,0
1530,20,46,2,39,0
1531,100,35,2,18,0
1532,50,23,0,57,0
1533,10,10,0,52,0
1534,30,19,1,7,0
1535,100,28,0,32,0
1536,10,23,1,24,0
1537,100,4,2,16,1
1538,100,20,1,53,0
1539,30,19,2,24,0
1540,50,42,2,4,1
1541,20,27,1,45,0
1542,50,34,1,32,0
1543,30,4,2,42,0
1544,30,38,1,34,0
1545,30,7,2,19,0
1546,10,7,2,14,0
1547,50,26,1,38,0
1548,50,26,2,58,0
1549,100,19,1,13,0
1550,100,9,3,22,0
1551,100,20,1,31,0
1552,30,42,0,44,0
1553,50,45,3,44,1
1554,30,16,1,30,0
1555,10,17,2,23,1
1556,100,22,2,12,0
1557,30,13,2,43,0
1558,30,12,1,14,0
1559,10,10,3,36,0
1560,20,1,0,45,0
1561,50,32,1,8,1
1562,20,30,1,24,0
1563,100,8,3,59,0
1564,30,21,1,55,0
1565,10,22,1,3,0
1566,10,18,3,14,0
1567,50,2,2,51,0
1568,20,44,3,50,0
1569,50,9,1,11,0
1570,30,3,1,45,0
1571,50,26,0,55,0
1572,10,21,1,38,0
1573,10,30,2,28,0
1574,100,28,1,23,0
1575,100,36,3,18,0
1576,30,26,1,20,0
1577,20,34,1,33,0
1578,50,8,1,2,0
1579,30,10,1,39,1
1580,100,43,0,37,0
1581,50,14,3,26,0
1582,100,40,0,51,0
1583,50,15,1,2,0
1584,20,17,3,3,0
1585,30,18,2,20,0
1586,50,32,0,10,1
1587,10,38,1,42,0
1588,10,23,0,21,0
1589,50,46,3,40,0
1590,50,23,2,9,0
1591,50,35,3,2,0
1592,10,39,2,28,0
1593,10,15,3,3,0
1594,50,24,1,16,0
1595,100,28,0,4,0
1596,100,16,2,23,0
1597,20,16,3,30,0
1598,30,40,3,38,0
1599,100,39,1,13,0
1600,10,6,1,6,0
1601,100,2,1,10,0
1602,20,13,0,55,1
1603,20,44,2,17,0
1604,30,47,2,8,0
1605,100,9,3,9,0
1606,10,34,1,34,1
1607,10,17,1,17,0
1608,50,27,0,52,0
1609,10,29,3,43,0
1610,30,37,0,50,0
1611,30,43,2,22,0
1612,10,22,1,3,0
1613,10,24,1,41,0
1614,50,7,0,40,0
1615,10,34,0,29,0
1616,50,12,1,39,0
1617,50,23,1,27,0
1618,10,15,0,39,1
1619,20,33,0,55,0
1620,20,13,3,53,0
1621,50,23,0,40,1
1622,10,38,0,52,0
1623,20,32,3,37,1
1624,10,45,1,3,0
1625,10,35,0,19,0
1626,10,1,2,34,0
1627,100,47,3,14,0
1628,10,45,2,21,0
1629,100,5,1,2,0
1630,50,13,1,10,0
1631,20,5,2,52,1
1632,20,32,1,42,0
1633,20,21,1,17,0
1634,20,24,0,2,0
1635,20,18,1,27,0
1636,20,21,0,1,0
1637,20,10,0,50,0
1638,50,24,1,36,0
1639,10,40,3,33,1
1640,30,47,1,22,0
1641,100,21,1,49,0
1642,30,25,2,35,0
1643,30,23,1,34,0
1644,10,22,2,18,0
1645,10,4,3,36,1
1646,10,34,2,57,0
1647,20,6,0,3,0
1648,50,28,1,44,1
1649,20,31,0,54,0
1650,50,35,2,16,0
1651,50,39,0,11,0
1652,30,42,3,10,0
1653,30,23,2,51,0
1654,50,6,0,42,0
1655,50,16,1,21,1
1656,20,2,1,25,0
1657,20,24,1,35,1
1658,30,17,0,56,0
1659,10,45,3,6,0
1660,50,1,2,46,1
1661,20,6,3,44,1
1662,30,5,1,8,0
1663,20,45,0,34,0
1664,50,29,1,41,0
1665,50,12,1,46,0
1666,100,39,2,1,1
1667,10,47,3,3,0
1668,100,3,0,52,0
1669,30,1,1,38,0
1670,20,27,2,27,0
1671,30,24,2,52,0
1672,50,44,2,13,0
1673,100,19,2,43,1
1674,100,8,1,47,0
1675,100,44,2,50,0
1676,30,47,4,19,0
1677,50,2,1,19,0
1678,20,30,2,6,0
1679,20,30,2,47,0
1680,30,39,1,53,1
1681,100,45,0,14,0
1682,10,32,2,5,0
1683,30,1,0,43,0
1684,30,38,1,52,0
1685,50,13,3,45,0
1686,20,11,2,45,0
1687,30,10,1,36,0
1688,30,26,4,9,1
1689,100,20,1,23,0
1690,100,17,1,32,0
1691,10,17,3,29,0
1692,50,4,1,45,0
1693,10,5,1,28,0
1694,100,23,2,40,0
1695,20,46,1,52,0
1696,100,10,1,11,0
1697,50,46,0,19,0
1698,100,28,6,1,1
1699,50,33,1,9,0
1700,50,43,1,57,0
1701,50,26,1,2,0
1702,50,29,2,4,0
1703,50,27,0,29,0
1704,20,18,1,4,0
1705,10,40,2,1,0
1706,30,10,1,28,0
1707,10,42,2,18,0
1708,50,5,0,46,0
1709,20,10,2,13,0
1710,100,21,0,40,0
1711,20,24,1,6,0
1712,50,38,2,49,0
1713,20,3,3,55,0
1714,20,40,2,43,0
1715,50,31,2,47,0
1716,20,41,3,39,0
1717,30,37,6,22,0
1718,30,2,1,30,0
1719,20,2,2,27,0
1720,100,39,2,8,1
1721,50,42,1,43,0
1722,30,44,0,28,0
1723,100,34,2,53,1
1724,20,42,3,2,0
1725,100,20,2,20,0
1726,10,33,1,11,0
1727,30,4,2,14,0
1728,20,45,3,24,0
1729,50,44,0,13,0
1730,20,11,2,8,0
1731,50,42,4,44,0
1732,20,47,0,21,0
1733,100,5,0,22,0
1734,100,25,1,9,0
1735,100,37,1,58,0
1736,10,34,1,58,0
1737,50,9,2,42,0
1738,100,6,3,43,0
1739,10,18,2,11,1
1740,50,14,1,16,0
1741,20,19,4,50,0
1742,10,14,2,53,1
1743,30,40,1,9,1
1744,10,17,0,3,0
1745,10,35,6,54,0
1746,50,29,1,36,0
1747,20,42,1,52,0
1748,30,17,3,51,0
1749,100,43,2,42,0
1750,100,8,1,13,0
1751,10,1,2,1,0
1752,50,45,0,44,0
1753,50,36,4,11,1
1754,100,7,2,24,0
1755,30,46,3,5,0
1756,20,5,1,2,0
1757,30,24,0,17,0
1758,20,28,1,17,0
1759,100,43,1,20,0
1760,20,17,1,15,0
1761,50,37,1,4,0
1762,10,20,2,54,0
1763,10,3,2,11,0
1764,100,37,3,23,0
1765,50,26,1,1,0
1766,30,15,2,42,0
1767,50,8,2,50,0
1768,10,13,1,47,0
1769,10,3,2,51,0
1770,50,1,3,57,0
1771,50,9,1,4,0
1772,10,31,0,38,0
1773,30,41,3,2,0
1774,100,26,0,45,1
1775,100,17,3,27,0
1776,50,34,1,34,0
1777,100,9,2,13,0
1778,10,13,3,47,1
1779,10,5,1,18,0
1780,50,41,2,11,0
1781,50,13,0,5,0
1782,50,1,3,29,0
1783,30,25,1,25,0
1784,100,47,6,14,0
1785,50,4,4,54,0
1786,20,36,1,48,0
1787,20,10,1,46,0
1788,10,28,4,41,1
1789,100,6,1,38,0
1790,50,27,1,41,0
1791,20,12,0,37,0
1792,100,3,3,11,0
1793,10,46,0,44,0
1794,30,33,3,32,0
1795,100,10,2,49,0
1796,100,31,1,6,0
1797,30,15,0,52,0
1798,100,7,1,57,0
1799,10,36,2,6,0
1800,10,14,2,47,0
1801,30,14,1,49,0
1802,50,3,1,22,0
1803,20,46,1,3,1
1804,50,3,0,19,0
1805,100,22,1,55,0
1806,20,19,4,34,0
1807,30,35,2,41,1
1808,30,12,2,41,0
1809,20,5,2,7,0
1810,10,10,2,57,0
1811,20,41,1,16,0
1812,100,33,4,59,0
1813,10,13,0,38,0
1814,30,35,4,9,1
1815,20,32,0,58,0
1816,50,11,1,13,0
1817,50,38,0,34,0
1818,100,24,2,46,0
1819,50,35,1,37,0
1820,20,19,1,43,0
1821,20,6,2,47,0
1822,50,40,0,6,0
1823,20,45,1,38,0
1824,100,44,1,48,0
1825,10,42,2,59,0
1826,100,35,0,52,0
1827,100,4,2,4,0
1828,20,33,1,5,0
1829,10,13,2,6,0
1830,20,36,1,13,0
1831,30,43,0,46,0
1832,20,19,3,24,0
1833,20,43,1,28,0
1834,20,12,3,13,1
1835,10,11,0,42,0
1836,20,6,1,49,1
1837,10,12,1,56,1
1838,50,27,1,18,0
1839,30,41,0,59,0
1840,10,25,2,7,0
1841,50,42,0,4,0
1842,10,3,0,31,1
1843,10,3,1,24,0
1844,30,20,1,22,0
1845,100,28,0,21,0
1846,100,23,1,48,0
1847,10,3,3,42,0
1848,20,42,1,26,0
1849,50,24,2,30,0
1850,20,43,3,53,0
1851,20,40,3,52,0
1852,10,6,0,51,0
1853,10,20,2,35,0
1854,10,11,1,51,0
1855,10,32,1,23,0
1856,100,27,1,56,0
1857,10,21,3,45,0
1858,100,44,0,40,0
1859,100,13,0,50,1
1860,10,22,0,30,0
1861,30,35,0,19,0
1862,50,47,0,32,0
1863,20,22,5,50,0
1864,100,28,0,54,0
1865,50,21,0,59,0
1866,30,46,4,19,0
1867,20,18,1,22,0
1868,20,31,3,4,0
1869,100,46,1,45,0
1870,10,37,1,12,0
1871,30,21,0,15,0
1872,100,14,2,58,0
1873,30,25,2,15,0
1874,10,27,0,10,0
1875,10,40,3,54,0
1876,100,23,2,19,0
1877,10,31,2,53,0
1878,50,47,2,8,0
1879,20,29,2,51,0
1880,100,47,3,57,0
1881,30,30,2,31,0
1882,50,26,3,9,0
1883,100,20,2,29,0
1884,10,38,3,7,0
1885,10,19,3,8,0
1886,10,27,0,41,1
1887,10,25,0,17,0
1888,30,40,1,15,1
1889,50,38,3,16,0
1890,20,23,2,7,0
1891,30,29,1,42,0
1892,30,15,0,19,0
1893,20,3,3,38,0
1894,20,10,3,25,1
1895,10,15,2,12,0
1896,30,16,0,32,0
1897,100,17,1,47,0
1898,20,19,1,10,0
1899,20,11,0,59,0
1900,50,5,2,24,0
1901,100,5,2,50,0
1902,100,14,0,4,0
1903,20,26,1,43,0
1904,10,8,0,37,0
1905,50,5,3,45,0
1906,100,7,1,42,0
1907,20,16,0,54,0
1908,100,14,3,39,0
1909,50,37,0,43,1
1910,50,41,0,4,0
1911,30,4,1,36,0
1912,20,36,2,37,0
1913,50,17,0,25,0
1914,30,47,1,41,0
1915,30,36,0,30,0
1916,100,6,1,1,0
1917,100,16,1,29,0
1918,30,29,3,16,0
1919,100,36,4,37,1
1920,50,38,3,37,0
1921,10,37,1,7,0
1922,50,10,4,40,1
1923,30,41,1,51,0
1924,30,36,2,33,0
1925,50,29,1,50,0
1926,100,14,0,22,0
1927,100,4,1,43,0
1928,30,44,0,54,0
1929,20,42,1,27,0
1930,100,36,1,29,0
1931,50,45,2,16,0
1932,100,13,1,21,0
1933,50,46,3,11,0
1934,30,18,2,21,0
1935,100,33,0,9,0
1936,50,21,4,27,0
1937,30,16,1,39,0
1938,20,15,2,22,0
1939,50,5,0,15,0
1940,20,6,1,43,0
1941,20,38,2,23,0
1942,10,3,2,51,0
1943,100,12,1,29,0
1944,50,36,2,39,0
1945,20,33,2,16,0
1946,10,36,0,3,1
1947,30,33,5,16,1
1948,50,31,1,8,0
1949,20,21,1,26,0
1950,100,27,3,42,0
1951,10,27,0,9,0
1952,20,8,2,35,0
1953,100,37,3,7,0
1954,20,32,2,8,0
1955,50,26,2,35,0
1956,50,2,1,48,0
1957,50,12,2,54,0
1958,10,22,1,46,0
1959,50,17,3,39,0
1960,100,7,1,36,0
1961,20,43,0,6,0
1962,30,4,1,7,1
1963,100,37,1,12,0
1964,100,38,1,39,0
1965,50,32,0,59,0
1966,10,11,0,1,0
1967,20,1,1,50,0
1968,10,25,0,43,0
1969,20,42,0,43,0
1970,20,24,4,49,0
1971,10,43,2,25,0
1972,100,17,2,12,0
1973,20,8,4,55,0
1974,10,45,1,27,0
1975,20,27,0,23,0
1976,30,18,1,19,1
1977,100,27,2,21,0
1978,50,22,0,50,0
1979,20,16,3,21,0
1980,30,2,1,24,0
1981,50,5,3,13,0
1982,50,18,2,42,0
1983,20,3,2,51,0
1984,10,27,2,36,0
1985,20,17,1,56,0
1986,30,16,1,15,0
1987,50,6,2,50,1
1988,20,7,1,1,0
1989,10,14,1,51,0
1990,20,38,2,34,0
1991,100,40,0,42,0
1992,10,15,1,31,0
1993,30,47,2,50,0
1994,50,47,0,32,0
1995,20,33,0,36,1
1996,10,43,1,29,0
1997,100,27,2,54,0
1998,10,29,0,10,1
1999,100,37,2,58,0
2000,30,5,1,21,0
2001,50,29,1,36,0
2002,30,32,2,24,0
2003,20,6,1,27,0
2004,10,2,0,21,1
2005,100,6,1,18,1
2006,100,46,0,52,0
2007,10,43,2,55,0
2008,10,4,1,4,1
2009,20,29,1,47,0
2010,30,25,3,54,0
2011,100,9,2,18,0
2012,20,3,1,9,0
2013,30,26,3,52,0
2014,20,43,1,49,0
2015,100,27,0,30,0
2016,10,36,2,35,1
2017,10,32,1,45,0
2018,30,1,1,30,0
2019,50,16,0,39,1
2020,30,11,0,46,0
2021,50,26,2,58,1
2022,20,40,1,57,0
2023,20,1,2,6,0
2024,100,26,1,14,0
2025,50,28,2,46,0
2026,100,9,1,29,0
2027,10,44,1,32,0
2028,50,22,2,14,0
2029,30,8,3,20,0
2030,10,42,2,50,0
2031,10,27,1,9,0
2032,30,39,4,12,1
2033,10,19,0,14,0
2034,50,25,1,56,1
2035,100,38,2,23,0
2036,10,21,2,48,0
2037,50,24,0,34,0
2038,20,24,3,16,1
2039,50,19,2,18,0
2040,100,47,0,56,0
2041,50,2,0,41,0
2042,30,14,0,57,0
2043,100,32,1,40,0
2044,20,42,2,33,0
2045,30,32,2,5,1
2046,50,28,3,39,0
2047,100,39,0,10,0
2048,20,40,2,22,1
2049,30,42,2,43,0
2050,20,47,0,44,1
2051,50,40,0,33,0
2052,20,13,4,58,0
2053,10,12,0,31,0
2054,30,8,2,6,1
2055,20,15,2,36,1
2056,50,26,1,3,0
2057,50,12,1,4,0
2058,20,43,3,56,1
2059,50,46,0,27,1
2060,100,27,1,38,0
2061,100,18,2,25,0
2062,100,45,4,37,1
2063,10,36,0,27,0
2064,20,27,0,41,0
2065,10,9,2,36,1
2066,50,39,1,46,0
2067,10,1,1,47,1
2068,50,7,1,36,0
2069,50,26,0,54,0
2070,30,7,0,46,0
2071,100,7,2,42,0
2072,50,8,2,59,0
2073,30,16,4,7,1
2074,100,3,1,30,0
2075,50,45,1,50,0
2076,50,10,2,52,1
2077,10,7,2,47,0
2078,10,21,2,29,0
2079,100,37,0,40,0
2080,50,31,2,41,0
2081,20,23,1,5,0
2082,10,27,2,6,0
2083,100,22,3,58,1
2084,50,39,2,44,0
2085,50,27,1,7,1
2086,20,4,0,39,0
2087,100,24,2,32,0
2088,50,23,1,15,0
2089,10,19,2,51,1
2090,20,42,2,13,1
2091,100,3,3,18,0
2092,20,27,1,10,0
2093,10,3,2,40,0
2094,100,28,4,57,0
2095,20,17,2,11,1
2096,30,31,0,40,1
2097,10,10,1,40,0
2098,10,22,0,47,0
2099,10,30,0,2,0
2100,30,21,2,27,0
2101,30,36,3,52,0
2102,50,23,0,54,0
2103,20,38,3,56,0
2104,50,12,1,45,0
2105,20,25,2,50,0
2106,30,20,0,44,0
2107,30,42,2,8,1
2108,50,7,0,49,1
2109,100,29,0,59,0
2110,50,29,4,38,0
2111,20,13,0,16,0
2112,50,3,1,56,0
2113,10,2,0,24,0
2114,20,16,1,59,0
2115,20,30,1,23,1
2116,100,38,1,55,1
2117,30,6,2,14,0
2118,20,45,2,27,0
2119,30,7,2,10,0
2120,50,5,2,59,0
2121,10,7,2,28,0
2122,100,34,5,25,0
2123,30,32,4,2,1
2124,20,13,1,45,0
2125,30,30,1,33,0
2126,20,25,3,50,1
2127,30,21,0,46,0
2128,20,21,3,35,0
2129,50,28,1,47,0
2130,20,20,0,41,0
2131,20,34,0,58,0
2132,10,5,0,13,0
2133,20,18,1,55,0
2134,10,39,3,5,0
2135,100,43,1,5,0
2136,10,11,0,22,0
2137,50,17,1,34,0
2138,10,45,3,1,1
2139,100,22,1,59,0
2140,50,37,1,17,0
2141,30,20,2,51,0
2142,30,46,3,49,0
2143,10,6,4,9,1
2144,10,34,2,10,0
2145,100,14,2,15,0
2146,100,23,1,45,0
2147,20,20,3,29,0
2148,100,13,1,53,0
2149,20,47,2,25,0
2150,50,44,5,21,0
2151,10,41,1,17,0
2152,50,32,7,27,0
2153,100,26,2,28,0
2154,50,14,1,23,0
2155,50,36,0,39,0
2156,50,8,2,36,0
2157,100,40,3,3,0
2158,50,22,3,33,1
2159,20,22,3,7,0
2160,100,16,1,5,1
2161,50,27,1,26,0
2162,100,10,1,17,0
2163,30,25,2,17,0
2164,20,31,1,47,1
2165,50,21,2,3,0
2166,30,27,1,3,0
2167,30,17,2,34,1
2168,100,33,3,8,0
2169,30,31,1,45,0
2170,20,42,3,56,0
2171,20,26,1,6,0
2172,10,21,3,37,0
2173,20,36,5,45,0
2174,30,1,2,22,0
2175,20,4,3,33,0
2176,100,4,1,50,0
2177,10,26,2,7,0
2178,30,4,0,49,0
2179,10,9,2,40,0
2180,30,30,0,19,0
2181,100,45,1,48,1
2182,10,4,3,46,0
2183,50,5,1,52,1
2184,30,45,1,55,0
2185,50,23,3,10,0
2186,10,16,4,23,0
2187,50,22,0,2,0
2188,50,37,0,21,0
2189,10,8,2,24,0
2190,100,33,1,48,1
2191,50,38,0,57,0
2192,50,43,0,13,1
2193,100,16,2,5,1
2194,50,5,3,18,0
2195,50,16,2,52,1
2196,50,7,4,11,0
2197,20,1,2,37,0
2198,100,9,1,54,1
2199,50,18,1,32,0
2200,100,45,1,28,0
2201,30,47,1,22,0
2202,30,3,1,45,0
2203,50,24,2,28,0
2204,100,28,1,1,0
2205,100,10,4,6,1
2206,100,9,0,11,1
2207,20,13,4,42,1
2208,30,35,1,33,0
2209,100,23,2,16,0
2210,100,47,1,13,0
2211,20,17,5,21,1
2212,20,46,4,59,0
2213,100,7,1,48,0
2214,10,16,0,47,1
2215,100,40,3,39,0
2216,100,36,2,46,0
2217,20,20,2,24,0
2218,20,24,0,43,1
2219,100,47,1,27,0
2220,100,5,1,45,0
2221,100,45,3,37,1
2222,20,6,1,50,0
